12.4286,6.7321,5.1786,8.8036,3.625,8.8036,2.0714,4.1429,6.7321,2.0714,6.2143,1.5536,1.0357,0,0.5179,0.5179,0.5179,0.5179,0.5179,1.0357,2.0714,0.5179,0,2.0714,0,1.0357,0.5179,0,0,0.5179,1.0357,0,1.0357,1.5536,0,0.5179,0,0,1.0357,0,0,2.5893,1.0357,0.5179,0,1.5536,0.5179,1.0357,1.0357,0.5179,1.0357,0.5179,0.5179,0.5179,0,0,0,0.5179,0.5179,0,2.0714,1.5536,0,2.0714,0,0.5179,0.5179,0,2.0714,0,0,0,0,0,1.0357,0.5179,0,0,0.5179,0,0,0,0,0,1.0357,1.0357,0,1.5536,0,0,0,0,1.0357,1.5536,1.0357,2.5893,0,0,0.5179,0,0,0,0.5179,0.5179,0,0.5179,0,0,0.5179,0,0.4821
5.7782,11.5564,2.1012,5.7782,3.677,5.7782,3.1518,4.7276,11.5564,3.1518,1.0506,0.5253,1.0506,0,0,1.5759,0.5253,0.5253,0.5253,0,0.5253,2.6265,0,1.0506,0.5253,1.5759,0,1.0506,3.1518,1.0506,0.5253,0,0.5253,0,0,0,0,0.5253,0.5253,0,1.5759,1.5759,0.5253,0.5253,0,0,0,0,1.0506,0.5253,1.0506,0.5253,0,0,0,0,0,0.5253,0.5253,0.5253,0,1.5759,0,0,0.5253,0.5253,0.5253,0.5253,1.0506,1.0506,0,0,0,1.0506,0.5253,0.5253,0,0,1.0506,0,0,1.5759,0,0.5253,1.0506,0.5253,0,0,1.0506,0,1.0506,1.0506,0,2.1012,0.5253,1.0506,2.1012,1.0506,2.6265,0,0,2.1012,0,0.5253,0.5253,0,0,0,0,0,0.4747
3.4553,3.8873,3.8873,10.366,3.0234,10.366,2.5915,7.3426,3.8873,2.5915,0.4319,0,0,0,0.4319,1.7277,0,0.8638,0,0,0.4319,0.4319,0,0.4319,0,1.2958,0.4319,0.8638,0,0,1.2958,0,0.4319,0,0,0.4319,0,1.2958,0.4319,0,1.2958,0.8638,1.2958,1.7277,0.8638,0.8638,0.4319,2.1596,0.8638,0,0,0,0.4319,0.8638,0,0.8638,0,0.8638,0,0,0,2.1596,0,2.5915,0.8638,1.7277,0.8638,0.4319,0.4319,1.2958,0,0.4319,0.4319,0.8638,0.4319,0,0.4319,0,0,0,0,0,0.8638,0.8638,0.4319,2.1596,0.4319,0.8638,1.2958,0,0,0,0,2.1596,0,0.8638,0,0,0.4319,0.4319,0,0,0,0.8638,0,0.4319,0,0,0.4319,0.8638,0.5681
9.1954,11.4943,5.1724,6.8966,4.5977,6.8966,4.5977,4.5977,11.4943,4.5977,2.2989,0.5747,0.5747,1.1494,0.5747,1.1494,0.5747,2.2989,0,0,0,2.8736,0,1.1494,0.5747,1.1494,1.1494,0,2.2989,2.2989,1.1494,0.5747,1.1494,0,0,0,0,1.1494,0.5747,0,1.1494,2.2989,0,1.1494,0,0,0,0,1.1494,1.1494,1.7241,1.1494,0,0.5747,0,0.5747,0,0,0.5747,0,0.5747,1.1494,0.5747,1.1494,1.1494,0.5747,0.5747,0,1.1494,0,0,0.5747,0.5747,0,0,1.1494,0,0,2.2989,0,1.1494,0,1.1494,0,1.1494,0,0.5747,0,0,0.5747,1.1494,1.1494,0.5747,1.1494,0.5747,2.2989,1.7241,0,2.2989,0.5747,0,1.1494,0.5747,0.5747,0.5747,0,0,0.5747,1.1494,0,0.4253
8.6678,7.1382,5.0987,8.6678,3.5691,8.6678,4.5888,5.6086,7.1382,4.5888,2.0395,0,0,1.5296,1.0197,1.5296,0.5099,1.0197,0.5099,0,0.5099,0,0,0.5099,0,2.0395,1.5296,1.0197,1.0197,0.5099,2.5493,0,0.5099,0,0,0,0,0.5099,1.0197,0.5099,1.0197,2.0395,0.5099,1.0197,0,0,1.0197,1.0197,1.5296,0.5099,1.0197,0.5099,0.5099,0,1.0197,0,0,0.5099,0,0,0.5099,2.0395,1.0197,1.0197,0,1.0197,1.0197,0.5099,0.5099,1.0197,0.5099,2.0395,0,1.0197,0,0.5099,0,0,0.5099,0,0,0,1.5296,0.5099,1.0197,1.0197,0,1.0197,0.5099,0,0,0,0,2.0395,0.5099,2.0395,0.5099,0,0,2.0395,0.5099,0.5099,0.5099,1.0197,0,0.5099,0,0,1.5296,0,0.4901
6.3447,8.4596,3.7011,8.9883,3.1724,8.9883,4.7585,10.0458,8.4596,4.7585,1.5862,0,1.0575,1.0575,1.0575,0,0.5287,0.5287,0.5287,0,0,2.1149,0,1.5862,1.0575,2.6436,0.5287,0,0,0.5287,1.0575,0.5287,0.5287,0,0,0,0,1.0575,0,0,0.5287,2.1149,0.5287,0.5287,0,0,0,2.1149,2.6436,0.5287,0,0,0,0,0,0,0.5287,1.0575,1.0575,0.5287,0.5287,1.0575,0.5287,1.0575,0,1.0575,0.5287,1.0575,1.5862,1.5862,0,0.5287,0,1.5862,0.5287,0.5287,0.5287,0.5287,0.5287,0,1.0575,0,1.0575,1.0575,0,2.1149,1.0575,3.1724,0,0.5287,0.5287,1.0575,0,1.0575,0,2.1149,1.0575,0,2.1149,0.5287,1.0575,1.0575,0,1.0575,0.5287,0,0,0.5287,0,0.5287,0.4713
8.8279,10.0049,1.1771,11.182,8.2394,11.182,2.3541,5.2967,10.0049,2.3541,2.9426,0.5885,0.5885,0,2.3541,0.5885,0.5885,0.5885,0,0,0,1.7656,0,3.5312,0,2.9426,0,0.5885,1.1771,0,1.1771,0,0,0,0,0,0,0,0,0,0,2.9426,0,2.9426,0.5885,0,0.5885,0.5885,2.9426,0.5885,0.5885,0.5885,0,1.1771,2.9426,0.5885,0.5885,1.1771,0.5885,0,1.7656,0.5885,0,1.1771,0,2.9426,0.5885,0,3.5312,0.5885,0,0.5885,0,0.5885,0,0.5885,0,0.5885,0,0,1.1771,0.5885,0,0.5885,0.5885,0.5885,0,1.1771,0,0.5885,1.1771,2.3541,0,0.5885,0.5885,2.3541,0,0.5885,1.7656,0.5885,0,0,0.5885,0.5885,0.5885,0.5885,0,0,0,0,0.4115
3.8739,8.8547,2.7671,10.5149,4.4273,10.5149,3.3205,7.7478,8.8547,3.3205,0.5534,0.5534,0,0.5534,0.5534,0,0,1.1068,0,0.5534,1.1068,0.5534,0,1.6603,0.5534,2.7671,1.1068,0,1.1068,0,0,0.5534,1.1068,0,0,0,0,1.1068,0,0,0.5534,1.6603,0.5534,2.7671,0,0,0,1.1068,3.3205,0.5534,0.5534,1.1068,0,0,0,0,0.5534,1.1068,0.5534,0,0.5534,2.7671,0,1.6603,0.5534,2.7671,0,0.5534,1.6603,0,0,1.6603,0,0,0,1.1068,0.5534,0,0,0,0,0,1.1068,1.1068,1.6603,2.2137,1.1068,0.5534,0,0,0.5534,0,0,2.7671,0.5534,1.6603,0,0.5534,1.1068,1.6603,0,0,0,0,0.5534,0,0,1.1068,1.1068,0.5534,0.4466
8.3404,10.7234,0.5957,7.7447,7.7447,7.7447,4.766,4.1702,10.7234,4.766,2.383,0.5957,0,0,2.383,0.5957,0,1.1915,1.1915,0,0.5957,0.5957,0,1.7872,1.7872,1.7872,2.383,0,1.1915,0.5957,0,0,0,0,0,0,0,0.5957,0,0,0,1.7872,0.5957,2.383,0,0,0.5957,0,1.7872,0.5957,1.7872,1.1915,0,1.1915,0,0,0,0,1.7872,1.1915,0.5957,1.1915,0,0.5957,0.5957,2.383,0,0.5957,1.7872,0,0.5957,0.5957,0,0,0.5957,0.5957,0.5957,0,0.5957,1.1915,1.7872,0,0,0.5957,0.5957,0,0,1.1915,0,0,0.5957,3.5745,0,1.1915,1.1915,1.7872,1.1915,0,0.5957,0.5957,0,1.1915,0,0,0,0.5957,0,0.5957,1.7872,0.5957,0.4043
3.2213,6.9795,2.6844,10.2007,5.3688,10.2007,4.2951,8.0532,6.9795,4.2951,0.5369,0,0,0.5369,0.5369,0,1.0738,0.5369,0,0,0,0.5369,0,1.6106,0,2.6844,1.6106,0.5369,0,0,1.0738,0,0,0.5369,0,0,0,1.0738,0,0,0.5369,1.6106,0,2.6844,0,0,0,1.0738,2.6844,1.6106,0.5369,0.5369,1.6106,0,0.5369,0.5369,0,1.6106,0,0,0.5369,2.1475,0,0,0.5369,2.6844,0.5369,1.0738,1.6106,1.0738,0,1.0738,0,1.0738,0,1.6106,0.5369,0,0,0,0,0,1.0738,1.6106,1.0738,1.0738,0.5369,1.6106,0.5369,0,0,1.0738,0,1.6106,1.0738,1.6106,0,0,0.5369,1.0738,0,0,0,0.5369,1.6106,0,0,0,1.6106,0.5369,0.4631
6.845,7.3715,1.0531,10.5307,7.8981,10.5307,4.7388,5.2654,7.3715,4.7388,0.5265,0.5265,0,0,1.5796,1.5796,1.0531,0.5265,0.5265,0.5265,1.0531,0.5265,0,1.0531,0.5265,2.1061,1.0531,0.5265,0,0.5265,0.5265,0.5265,0,0,0,0,0,0,0,0,1.5796,3.1592,0,1.5796,0,0,0,1.0531,2.1061,1.0531,0.5265,0,0,1.0531,1.0531,0,1.5796,1.0531,1.5796,1.0531,0.5265,1.5796,0,3.1592,0.5265,2.1061,1.0531,0.5265,1.0531,0,0,0,0.5265,0,1.0531,1.0531,0,0.5265,0.5265,1.0531,1.5796,0.5265,0,1.0531,1.0531,0,0,0,0,0.5265,0.5265,0,0.5265,1.5796,0,3.1592,0,1.0531,0.5265,0,0,0.5265,0,1.0531,2.1061,0,0,0,1.0531,0,0.4735
3.2149,6.8891,1.3778,6.4298,5.052,6.4298,4.5927,3.6742,6.8891,4.5927,0,0,0,0.4593,0.4593,0.9185,0,0.4593,0.9185,0,0,1.3778,0.4593,0.9185,1.3778,0.4593,0.4593,0.9185,0.9185,0,0,0.4593,0,0,0,0,0,0,0.9185,0,0.9185,1.8371,0,0.4593,0,0,0,1.3778,0.4593,1.3778,1.3778,0.4593,0,0.4593,0.9185,0,0.9185,0,0.4593,0,0,0.9185,0,0,0.9185,0.4593,1.3778,0,0.9185,1.8371,0,0.9185,0,1.8371,0,1.3778,0,0.4593,0,0,0,0.4593,0,0,0.4593,1.3778,0.4593,0,0.4593,0.4593,0,0,0.9185,0.9185,0.4593,1.8371,0.4593,0,1.3778,0.9185,0.4593,0.4593,0,1.3778,0.4593,0,0.9185,0.4593,0.4593,0,0.5407
3.079,9.7502,7.1844,8.2107,1.0263,8.2107,1.5395,8.2107,9.7502,1.5395,1.0263,0,1.0263,0,0,0,0,1.0263,0,0,0.5132,2.5658,1.5395,1.5395,0,1.5395,0.5132,0,1.0263,0.5132,0,0.5132,0.5132,1.0263,0,0.5132,0,2.5658,1.5395,0,0,1.5395,0.5132,1.0263,0.5132,0.5132,0,2.0527,2.0527,0,0,0,0,0.5132,0,0,0,0.5132,0,0,0.5132,2.5658,0,1.0263,0,1.5395,0.5132,0.5132,1.5395,0,0,1.0263,0,0,0,0,0,0,0.5132,0,1.0263,0,1.0263,0.5132,0.5132,3.079,0,1.5395,0.5132,0,0,1.0263,2.0527,2.0527,0,1.0263,0.5132,0,2.0527,1.0263,0,0.5132,0,0.5132,0,0,0,0,0.5132,0,0.4868
8.2999,9.8561,1.5562,7.7812,8.8187,7.7812,1.5562,5.1874,9.8561,1.5562,2.075,0,0.5187,0.5187,2.5937,0,0,1.0375,1.5562,0,0.5187,1.5562,0,1.0375,0.5187,2.5937,0.5187,1.0375,2.075,0,0,0.5187,0,0.5187,0,0,0,0.5187,0,0,1.0375,3.1125,0,0,0,0,0,0,3.6312,0,1.5562,1.5562,0.5187,1.0375,2.075,1.0375,0,0.5187,0,0.5187,0.5187,1.5562,0.5187,1.0375,1.0375,0,1.0375,1.0375,0.5187,0.5187,0.5187,0.5187,0,0.5187,0,0,0,0,0,0,1.0375,0,0,0.5187,1.5562,1.0375,0,0.5187,0,0,1.0375,1.0375,0,1.5562,1.0375,3.1125,0,0,1.5562,0.5187,0,0,0,1.0375,0,0,0,0,0.5187,0,0.4813
3.7093,7.4187,4.2392,6.3589,0,6.3589,5.2991,7.9486,7.4187,5.2991,0.5299,0.5299,0,0.5299,0,0.5299,0,0.5299,0.5299,0,0,0.5299,0,1.0598,0,0.5299,1.5897,0,3.1794,0.5299,0.5299,0.5299,0.5299,0.5299,0,0,0,1.0598,0.5299,0.5299,0.5299,1.5897,0,1.5897,0,0,0,0.5299,0.5299,1.5897,0,0,0,0,0,0,0,0,0,0,1.0598,0,0.5299,0,0,1.5897,1.5897,0.5299,0.5299,0.5299,0.5299,1.5897,0.5299,0.5299,0,1.5897,0,0,0.5299,0,0,0.5299,1.0598,0.5299,0,0.5299,1.0598,3.7093,0,0.5299,0,2.1196,1.0598,0,0,1.5897,0,1.0598,0,1.5897,0,0,0.5299,1.5897,0,0,1.0598,0.5299,1.5897,0,0.4701
7.2437,13.2802,3.0182,6.0364,6.6401,6.0364,2.4146,4.2255,13.2802,2.4146,3.6219,1.2073,1.2073,0.6036,0,0,0,0,0.6036,0,0.6036,3.6219,0,1.2073,2.4146,3.0182,0.6036,0,1.8109,0,0.6036,0.6036,0.6036,0,0,0,0,0,1.2073,0,0,0.6036,0,1.2073,0.6036,0,0,0,3.0182,0.6036,0.6036,0,0.6036,0.6036,1.2073,0.6036,0,1.2073,1.2073,0,0.6036,1.8109,0,0,0.6036,1.2073,0,0,1.2073,0.6036,0,0,0,0.6036,0.6036,0,0,1.2073,0,0,0.6036,0,0.6036,0,0,0.6036,0,1.2073,0,1.2073,0.6036,3.6219,0,1.8109,0.6036,0.6036,1.8109,0.6036,3.6219,0,0,1.8109,0,0,0,0,0,0,0.6036,0,0.3964
8.5106,9.5745,9.0426,9.5745,0.5319,9.5745,4.7872,3.7234,9.5745,4.7872,1.5957,0.5319,1.0638,0,0,2.1277,1.0638,0,1.5957,0.5319,0.5319,1.0638,1.5957,1.5957,0,0.5319,1.5957,0,1.0638,1.5957,3.7234,1.0638,2.1277,0,0,0,0,1.0638,0.5319,0,1.0638,2.1277,1.5957,1.0638,0,0.5319,0.5319,0.5319,0.5319,1.5957,0,0,0.5319,0,0,0,0,0,0,0,0.5319,2.6596,0,2.6596,0,1.0638,0,0.5319,1.5957,0.5319,0,0.5319,0.5319,0.5319,0,1.5957,0,0,1.5957,0,0.5319,0.5319,0,1.0638,0.5319,0.5319,0,0.5319,0,0,0.5319,0,0.5319,2.6596,0,2.6596,1.0638,0.5319,1.0638,0.5319,0,1.0638,1.0638,0,0,0.5319,0.5319,0,1.5957,0,0.4681
2.0984,13.1151,5.2461,5.2461,3.6722,5.2461,2.623,6.8199,13.1151,2.623,0.5246,0,0.5246,0,0,0,0,0.5246,0,0,0,3.1476,2.0984,0.5246,1.0492,1.5738,1.0492,1.0492,1.5738,1.0492,0,1.5738,0.5246,0,0,0.5246,0,1.0492,1.5738,0,0.5246,2.0984,0,0,0.5246,0,0.5246,0,1.0492,0.5246,0,1.0492,0,0,0.5246,0,0,0.5246,1.5738,0,0,2.0984,0,1.0492,0,0,0,1.5738,0.5246,0,0,0.5246,0,0,0,0.5246,0.5246,0,1.0492,0,0.5246,1.0492,0.5246,1.5738,0.5246,0,0,1.0492,1.5738,0,0.5246,1.0492,1.0492,2.0984,1.0492,2.0984,0.5246,1.0492,3.1476,0.5246,0,0.5246,0,0,0,0.5246,0,0,1.0492,0.5246,0.4754
9.6841,9.1461,2.69,7.5321,2.152,7.5321,2.69,5.9181,9.1461,2.69,3.228,0.538,1.076,2.152,0.538,0.538,0,1.076,0,0,0,2.152,0,0.538,0,2.152,1.076,0.538,2.152,0.538,1.614,0.538,0,0,0,0,0,0.538,0,0,1.614,2.152,0,0.538,0,0,0,0.538,2.152,0.538,0,0,0,1.076,0,0,0,1.076,0,0,1.614,2.152,0,0,0.538,1.614,0,0,0.538,1.076,0,0,0.538,1.076,0,0.538,0,0,0.538,0,0.538,0.538,1.076,0,0.538,0,0.538,1.614,0.538,0.538,0.538,0,0,2.152,0.538,2.152,1.076,0.538,2.152,0,0,1.076,0,0,0,0.538,0,0,1.076,0,0.462
6.281,9.7071,6.281,7.994,4.568,7.994,3.997,5.71,9.7071,3.997,1.142,0.571,0,0,2.284,0.571,0,0,1.142,0.571,1.142,1.142,0.571,3.426,0,1.713,0.571,0,1.142,0,1.142,0.571,1.713,0.571,0,0,0,1.713,0.571,0,0.571,3.997,0,0,0.571,0,0,0.571,1.713,0.571,0.571,0,1.142,0,0,1.142,0,1.142,0,0.571,0,1.713,0,0,0,0,0.571,0,3.426,2.284,0,0,0.571,1.713,0.571,0.571,0.571,0,0,0,1.142,0.571,1.142,0,0.571,0.571,0,1.142,0,0,0.571,0,0.571,1.713,0,3.426,1.142,1.142,1.142,0,0,1.142,0,0.571,0.571,0,1.142,0,0.571,0,0.429
6.4041,6.4041,0.5337,9.0725,4.2694,9.0725,3.7358,5.8705,6.4041,3.7358,1.0674,0,0,1.0674,2.1347,0.5337,0.5337,1.0674,0,0,0,1.0674,0,0.5337,0,2.1347,1.0674,0,1.0674,0.5337,0.5337,0,0,0,0,0,0,0,0,0,1.601,2.1347,0,1.0674,0,0,0,1.0674,2.1347,1.0674,0.5337,0.5337,0,1.0674,0,1.601,0,0.5337,0,0,0.5337,1.0674,0,3.2021,0.5337,1.601,0.5337,0,0.5337,0.5337,0,1.0674,0,0.5337,0.5337,1.0674,0,0,0.5337,0,2.1347,0,0,0.5337,0.5337,0,0.5337,2.1347,0,0,0,0,0,0.5337,0.5337,2.1347,0.5337,0.5337,1.0674,1.0674,0,0.5337,0.5337,0.5337,0,0,0.5337,0,1.0674,0.5337,0.4663
6.6436,13.2872,4.4291,8.8581,4.4291,8.8581,3.3218,4.9827,13.2872,3.3218,1.1073,0.5536,1.1073,0,0.5536,1.1073,0,1.1073,0.5536,0.5536,1.1073,2.2145,1.1073,1.1073,0,2.7682,1.1073,0.5536,3.3218,0,1.1073,1.6609,0,0,0,0.5536,0,0.5536,0,0,0.5536,2.2145,0.5536,1.6609,0,0,0.5536,0,2.7682,0.5536,0.5536,1.1073,0,0.5536,0,0,1.1073,1.1073,0,0,1.1073,2.7682,0,1.1073,0.5536,1.1073,0,0,0.5536,1.6609,0.5536,0.5536,0,1.6609,0,0.5536,0,0,0,0,0.5536,0.5536,0.5536,0,1.1073,0,0,0,2.2145,0,0,1.1073,0.5536,2.7682,1.6609,2.2145,0.5536,1.1073,2.7682,0.5536,0,0.5536,0,0,0.5536,0.5536,0,0.5536,1.1073,0,0.4464
4.4641,8.9282,1.116,5.5801,4.4641,5.5801,6.1381,5.5801,8.9282,6.1381,0.558,1.116,0.558,0.558,0.558,0,0,0.558,0.558,0,0,1.674,0,0,0.558,1.116,1.674,0,1.674,2.232,0.558,0,0,0.558,0,0,0,0,0,0,0.558,1.116,0,1.116,0,0,0,0,1.116,1.674,0,0,0,0.558,2.232,0.558,0,0,0.558,0,1.116,1.674,0,0,0.558,1.116,1.116,0,0,0,0,0.558,0,0,0,1.674,1.116,0.558,2.232,0,0.558,1.116,0,0,0,0,0.558,2.7901,0,0.558,0.558,0,0.558,1.674,0.558,1.116,1.674,1.116,1.116,0.558,0,1.674,0,1.116,0,0,0,0.558,1.674,1.116,0.442
5.4489,4.9536,9.9071,12.8793,2.9721,12.8793,2.4768,4.9536,4.9536,2.4768,0.9907,0.4954,0.4954,0.9907,0.9907,0,0,0.9907,0,0,0.4954,0,0.9907,0,0.4954,2.4768,0,0.4954,0,0,1.4861,0,3.9628,0.4954,0,0.9907,0.4954,0.4954,1.9814,0,0.4954,3.9628,1.4861,2.9721,0,0.4954,0.4954,0.9907,1.9814,0,0.4954,0,1.4861,0,0.9907,0,0,0,0,0,0.4954,0.4954,0.4954,3.9628,0.4954,2.9721,0.9907,0.9907,0,1.9814,0,0,0,1.9814,0,0,0.4954,0,0,0,0.4954,0,0.4954,0.9907,0,1.4861,0,0.4954,0.9907,0,0,0,0.4954,0.4954,0,3.9628,0,0,0,0,0,0,0,0.9907,0,0.4954,0,0.4954,0,0.4954,0.5046
3.8889,9.4444,2.7778,13.3333,5,13.3333,2.7778,6.1111,9.4444,2.7778,0,0,0,0,1.6667,0.5556,0.5556,0,0.5556,0.5556,0.5556,2.2222,0.5556,1.6667,0.5556,2.7778,0.5556,0,0,0.5556,0.5556,0,0.5556,1.1111,0,0,0,0,0,0,1.6667,3.3333,0,4.4444,0,0,0,1.1111,2.2222,0.5556,1.1111,0.5556,0,0,0.5556,0.5556,0.5556,1.1111,0.5556,0,0,2.2222,0.5556,2.7778,0,4.4444,0.5556,1.1111,1.6667,0,0,1.1111,0,0,0.5556,0.5556,0,0,0.5556,0,0,0,0.5556,1.1111,1.1111,1.1111,0.5556,1.1111,0.5556,0,0,0,0,1.6667,0.5556,3.3333,0,0.5556,2.2222,1.1111,0,0,0.5556,0.5556,0,0,0,0.5556,1.1111,0,0.4444
14.5833,9.3333,2.9167,9.3333,5.8333,9.3333,1.1667,2.9167,9.3333,1.1667,4.6667,0.5833,1.1667,1.1667,2.3333,0.5833,0,1.75,1.75,0,1.1667,0.5833,0,2.9167,1.1667,3.5,0,0,0,0,1.1667,0,0,0,0.5833,0,0,0,0.5833,0.5833,0.5833,5.8333,0,0,0,0,0,0,2.9167,0,2.9167,0,0,0.5833,0.5833,0,0,0,1.75,0,1.75,1.75,0.5833,2.3333,0.5833,0,0,0.5833,1.75,0,0,0.5833,0.5833,0,0,0,0,0,0,0,1.1667,0,0.5833,0,0.5833,0,0,0.5833,0,0,0.5833,0,0,2.3333,0,5.25,0,0,0.5833,0.5833,0,0,0,0,0,0,1.1667,0,0,0,0.4167
20.2821,9.8139,5.2341,7.1969,2.617,7.1969,1.3085,7.1969,9.8139,1.3085,9.8139,0.6543,1.9628,1.3085,0.6543,0,0.6543,3.2713,1.3085,0,2.617,1.3085,0.6543,0.6543,0.6543,1.9628,0.6543,0,1.3085,0,1.3085,0,1.3085,0,0,0,0,0.6543,1.9628,0,0,3.2713,0,1.9628,0,0,0,0,1.9628,0,0.6543,0,0.6543,0,0,0,0,0.6543,0.6543,0,1.3085,0.6543,0,1.3085,0.6543,1.9628,0,0,0,1.3085,0,0,0,1.3085,0,0,0,0,0,0,3.2713,0,0.6543,0,0.6543,0,0,1.9628,0.6543,0,0.6543,3.9256,0,0.6543,0,3.2713,0,0,1.3085,0,0.6543,0,0,0,0,0,0,0,0.6543,0,0.3457
17.8299,4.1603,11.8866,8.3206,1.1887,8.3206,1.1887,7.132,4.1603,1.1887,4.1603,0.5943,6.5376,0,1.1887,2.9716,0.5943,1.1887,0.5943,0,0.5943,0,0,1.783,0,1.1887,0.5943,0,0,0,5.349,0.5943,2.9716,0,0,0,0,2.3773,0,0,1.1887,1.1887,0.5943,2.9716,0,0,0,0.5943,1.1887,0.5943,0.5943,0,0.5943,0,0,0,0,0,0,0,1.1887,0.5943,0,2.3773,0,1.1887,0,0.5943,1.783,0.5943,0,0,0,0.5943,0,0.5943,0,0,0,0,2.9716,0,1.1887,0,0,1.1887,0,1.783,0,0,1.1887,1.1887,0,0.5943,0,1.1887,0,0,0,0,0.5943,0,0,0,0,0,0,0,0.5943,0,0.4057
2.9158,8.7473,4.6652,8.7473,3.4989,8.7473,3.4989,10.4968,8.7473,3.4989,0.5832,0,0.5832,0,0.5832,0,0,1.1663,0,0,0,1.1663,0.5832,1.7495,0,1.7495,0,1.1663,1.1663,1.1663,0.5832,0,0.5832,1.1663,0,0,0,2.3326,0,0,0,2.9158,0.5832,1.7495,0,0,0,0.5832,2.9158,0,0,1.1663,1.1663,0,0.5832,0,0.5832,0,0,0,0,1.1663,0,1.1663,0,2.3326,0,1.7495,1.7495,0,0,1.1663,0.5832,0,0,0,0.5832,0,1.1663,0,1.1663,0,0.5832,1.7495,1.1663,1.7495,0.5832,2.3326,0.5832,0.5832,0,0,0,1.1663,0.5832,2.9158,1.7495,0,1.1663,1.1663,0,1.1663,0,0,0.5832,0,0,1.1663,0,0.5832,0.4168
4.43,10.5212,6.0912,12.7362,4.43,12.7362,4.9837,4.43,10.5212,4.9837,1.1075,0,0,0.5537,1.1075,0,0,0.5537,1.1075,0,1.6612,0.5537,1.1075,1.1075,1.1075,2.7687,0.5537,0,1.1075,0.5537,0.5537,0,0,0.5537,0,0,0,2.7687,1.6612,0.5537,0,2.215,1.1075,2.215,0,1.1075,0,0,2.7687,3.3225,0,0,1.6612,0,0,0,0.5537,0.5537,1.1075,0,1.1075,3.3225,0.5537,2.7687,0,2.215,1.6612,0,1.1075,0,0,0.5537,0.5537,0,0,3.3225,0,0,0.5537,0,0,1.1075,0.5537,0.5537,1.1075,0.5537,0.5537,0,0,0,0,1.1075,0.5537,3.3225,0,2.7687,1.6612,0,0.5537,0.5537,0,1.6612,0,1.6612,0.5537,0,0,0.5537,0.5537,0,0.4463
7.3186,13.5113,6.1927,14.0742,1.1259,14.0742,1.1259,4.5038,13.5113,1.1259,1.1259,0.563,0.563,1.6889,0,1.6889,0,1.1259,0.563,0,0,3.3778,0.563,0.563,0.563,5.0667,0.563,1.1259,1.1259,0.563,1.1259,0.563,1.1259,0.563,0,0.563,0,1.1259,1.1259,0,0.563,4.5038,1.1259,2.8148,0,0,0,0,5.0667,0,0,0,0,0,0.563,0,0,0.563,0,0,1.6889,3.3778,1.1259,4.5038,0,2.2519,0,0,0.563,0.563,0,0,0,0.563,0,0,0,0,0.563,0,1.6889,1.1259,1.1259,0,0,0,0,0,0,0,0.563,0,0.563,3.3778,0,4.5038,0.563,0.563,3.3778,0,0.563,0,0,0,0,0,0,0,0.563,0,0.437
5.6636,7.7231,6.1785,11.8421,5.1487,11.8421,1.5446,10.8124,7.7231,1.5446,0,1.0297,1.0297,0,0.5149,0.5149,0.5149,1.5446,0,0,0,0.5149,0,1.5446,1.0297,4.119,0,0,0,0.5149,2.0595,0.5149,1.5446,0.5149,0,0,0,1.5446,0,0,0,2.5744,0,2.5744,1.0297,1.0297,0,0.5149,4.119,0,0,0,1.0297,1.5446,0,0.5149,0,1.0297,1.0297,0,1.5446,1.5446,0,1.0297,0.5149,2.0595,0.5149,2.0595,1.5446,1.0297,0,0,0,1.0297,0,0,0,0,0.5149,0,1.5446,1.5446,2.0595,1.0297,0.5149,1.0297,0.5149,2.5744,0,0,0.5149,0,0.5149,2.0595,0.5149,2.5744,0,1.0297,0.5149,0,0,0,0,0.5149,0.5149,0,0,0.5149,0,0,0.4851
3.3366,13.3462,4.0039,10.0097,6.6731,10.0097,10.677,10.677,13.3462,10.677,0.6673,0.6673,0.6673,0,0.6673,0,0,0.6673,0,0,0.6673,0.6673,0,1.3346,1.3346,2.0019,4.0039,0.6673,0,2.6692,0.6673,1.3346,0.6673,0,0,0,0,1.3346,0,0,0,2.6692,0,3.3366,0.6673,0,0,0,1.3346,2.0019,0.6673,0,0,0,1.3346,0,1.3346,2.0019,0.6673,0.6673,0,2.6692,0,0,0,3.3366,0.6673,0,1.3346,2.0019,0,1.3346,0,2.0019,0.6673,2.0019,1.3346,0.6673,2.6692,0,0,0,2.6692,0,0.6673,0,2.0019,4.0039,0,0.6673,0,2.6692,0,2.6692,0.6673,2.6692,1.3346,0.6673,1.3346,1.3346,0.6673,1.3346,0,0.6673,0.6673,0,0,0.6673,5.3385,1.3346,0.3327
