0.2964,0.5929,0.4611,0.3623,0.1318,0.3623,0.1647,0.3953,0.5929,0.1647,0.0329,0,0.0988,0,0.0329,0,0,0.1318,0,0,0.0659,0.0659,0.0659,0.0659,0,0.0988,0.0329,0.0659,0.0659,0.0659,0.0659,0.0659,0.0329,0.0329,0,0,0,0.0659,0.1647,0,0,0.1318,0.0659,0.0329,0,0,0,0,0.0988,0.0329,0,0.0329,0.0659,0,0,0,0,0,0.0329,0,0,0.0988,0.0329,0.0659,0,0.0329,0.0329,0.0329,0.0659,0,0,0.0329,0,0,0,0.0329,0.0329,0,0.0659,0,0.0659,0.0659,0.0329,0.0329,0.0988,0.0659,0,0.0329,0,0,0.0659,0,0.0659,0.0988,0,0.1318,0.0659,0.0659,0.0659,0.0329,0,0.0659,0,0.0329,0,0,0,0,0.0329,0.0329,0.047,0.0591,0.0548,0.0629,0.0739,0.06,0.0576,0.0643,0.0692,0.0561,0.0576,0.0621,0.0581,0.0585,0.0601,0.0656
0.2579,0.361,0.4642,0.5673,0.1031,0.5673,0.1289,0.3094,0.361,0.1289,0.1031,0.0258,0.0516,0,0,0.0258,0,0,0.0516,0,0,0.0774,0.0516,0.0774,0,0.1031,0,0,0.0516,0,0.0516,0.0258,0.1289,0,0.0258,0.0258,0,0.2063,0,0,0.0516,0.0516,0.0516,0.1289,0,0,0.0258,0.1031,0.1031,0.0516,0,0,0.0258,0.0258,0.0258,0,0,0,0,0,0,0.1289,0.0258,0.1547,0,0.1289,0,0,0.0516,0.0774,0,0,0,0.0774,0,0.0516,0,0,0,0,0.0516,0,0.1031,0,0,0.1289,0,0,0.0258,0,0,0,0.0258,0.1031,0.0516,0.0516,0.0516,0,0.0774,0,0,0.0516,0,0,0,0.0258,0.0516,0,0,0,0.0391,0.0501,0.0621,0.0666,0.0704,0.0662,0.0634,0.0652,0.0577,0.064,0.0672,0.0692,0.0637,0.058,0.0582,0.0532
0.2411,0.6028,0.211,0.5124,0.1507,0.5124,0.211,0.6932,0.6028,0.211,0,0.0603,0,0,0.0301,0,0.0301,0.0904,0,0,0,0.0904,0,0.0301,0,0.2411,0.0904,0.0603,0.0603,0.0301,0.0301,0.0603,0.0603,0.0301,0,0,0,0.0301,0,0,0,0.0904,0,0.0904,0,0,0,0.0904,0.2411,0,0.0301,0.0301,0,0,0,0,0,0.0904,0,0,0,0.0904,0,0.1206,0,0.1206,0,0.0301,0.0301,0.1206,0,0.0603,0,0.1206,0,0,0,0,0.0301,0,0.1206,0.0301,0.1206,0.0301,0.0301,0.0301,0.0904,0.1808,0.0603,0,0.0301,0.0603,0,0.0904,0.0904,0.0904,0,0.0603,0.1206,0.0603,0.0301,0,0.0301,0,0,0.0301,0,0.0603,0.0603,0,0.0344,0.0589,0.0692,0.0696,0.07,0.0721,0.0662,0.0621,0.0664,0.0633,0.0587,0.058,0.0529,0.0527,0.0546,0.0609
0.855,0.1655,0.1655,0.6068,0.3034,0.6068,0.2206,0.0827,0.1655,0.2206,0.4413,0,0.0552,0.0827,0.0827,0.0276,0,0.0827,0,0.0552,0.0276,0,0,0.0276,0.0276,0.0552,0,0,0,0.0276,0.0827,0,0,0.0276,0,0,0.0276,0,0,0.0276,0.0276,0.1103,0,0.2206,0,0.0552,0.0827,0,0.0552,0.0552,0.0827,0,0.0276,0.0552,0.0552,0.0276,0,0,0.0552,0,0.0552,0.0276,0.0552,0.0276,0.0827,0.1931,0.0827,0,0.0276,0.0552,0.0552,0,0,0.0552,0.0276,0.0552,0,0,0.0276,0,0.0276,0,0.0276,0.0276,0,0,0,0,0,0,0,0,0,0.0276,0,0.1103,0.0276,0,0,0,0.0276,0.0276,0,0.0552,0.0276,0.0827,0,0,0,0,0.0434,0.0533,0.0573,0.0626,0.0563,0.0622,0.0646,0.0735,0.0635,0.0677,0.0636,0.0617,0.0642,0.0608,0.0633,0.0545
0.6349,0.414,0.3312,0.4692,0.2208,0.4692,0.0828,0.4416,0.414,0.0828,0.1932,0.0828,0.0276,0.0552,0.0552,0.0828,0,0.138,0,0,0.0552,0.0276,0,0.0552,0,0.1656,0.0276,0,0.0552,0.0276,0.0276,0.0276,0.0828,0.0552,0.0276,0,0,0.1104,0,0,0.0552,0.0276,0.0828,0.1104,0,0,0,0.0276,0.1656,0,0.0828,0.0276,0.0276,0,0.0276,0.0276,0,0,0.0276,0,0.0552,0.0828,0.0276,0.0828,0,0.1104,0,0.0552,0.0552,0,0,0.0552,0,0,0,0,0,0,0.0276,0,0.1104,0.0276,0.0552,0.0276,0.0552,0.0552,0,0.0828,0,0,0.0552,0,0,0.0828,0.0552,0.0276,0.0552,0.0276,0.0552,0.0552,0,0.0552,0,0,0,0,0,0,0.0276,0,0.0438,0.0548,0.065,0.0606,0.0735,0.0595,0.0597,0.0517,0.0591,0.0651,0.0716,0.0636,0.0665,0.0628,0.0568,0.0583
0.6421,0.3478,0.2675,0.4548,0.1873,0.4548,0.107,0.214,0.3478,0.107,0.3211,0.0803,0.0535,0,0.0268,0.0268,0.0268,0.0268,0.0268,0.0535,0.107,0.0268,0,0.107,0,0.0535,0.0268,0,0,0.0268,0.0535,0,0.0535,0.0803,0,0.0268,0,0,0.0535,0,0,0.1338,0.0535,0.0268,0,0.0803,0.0268,0.0535,0.0535,0.0268,0.0535,0.0268,0.0268,0.0268,0,0,0,0.0268,0.0268,0,0.107,0.0803,0,0.107,0,0.0268,0.0268,0,0.107,0,0,0,0,0,0.0535,0.0268,0,0,0.0268,0,0,0,0,0,0.0535,0.0535,0,0.0803,0,0,0,0,0.0535,0.0803,0.0535,0.1338,0,0,0.0268,0,0,0,0.0268,0.0268,0,0.0268,0,0,0.0268,0,0.0436,0.0726,0.0739,0.0776,0.0645,0.053,0.046,0.0478,0.0583,0.0763,0.0777,0.0674,0.0558,0.0509,0.0492,0.0586
0.3819,0.7639,0.1389,0.3819,0.243,0.3819,0.2083,0.3125,0.7639,0.2083,0.0694,0.0347,0.0694,0,0,0.1042,0.0347,0.0347,0.0347,0,0.0347,0.1736,0,0.0694,0.0347,0.1042,0,0.0694,0.2083,0.0694,0.0347,0,0.0347,0,0,0,0,0.0347,0.0347,0,0.1042,0.1042,0.0347,0.0347,0,0,0,0,0.0694,0.0347,0.0694,0.0347,0,0,0,0,0,0.0347,0.0347,0.0347,0,0.1042,0,0,0.0347,0.0347,0.0347,0.0347,0.0694,0.0694,0,0,0,0.0694,0.0347,0.0347,0,0,0.0694,0,0,0.1042,0,0.0347,0.0694,0.0347,0,0,0.0694,0,0.0694,0.0694,0,0.1389,0.0347,0.0694,0.1389,0.0694,0.1736,0,0,0.1389,0,0.0347,0.0347,0,0,0,0,0,0.0549,0.0463,0.0605,0.0593,0.071,0.059,0.0691,0.0674,0.0632,0.053,0.0684,0.0486,0.0587,0.0547,0.0703,0.0606
0.1974,0.222,0.222,0.5921,0.1727,0.5921,0.148,0.4194,0.222,0.148,0.0247,0,0,0,0.0247,0.0987,0,0.0493,0,0,0.0247,0.0247,0,0.0247,0,0.074,0.0247,0.0493,0,0,0.074,0,0.0247,0,0,0.0247,0,0.074,0.0247,0,0.074,0.0493,0.074,0.0987,0.0493,0.0493,0.0247,0.1233,0.0493,0,0,0,0.0247,0.0493,0,0.0493,0,0.0493,0,0,0,0.1233,0,0.148,0.0493,0.0987,0.0493,0.0247,0.0247,0.074,0,0.0247,0.0247,0.0493,0.0247,0,0.0247,0,0,0,0,0,0.0493,0.0493,0.0247,0.1233,0.0247,0.0493,0.074,0,0,0,0,0.1233,0,0.0493,0,0,0.0247,0.0247,0,0,0,0.0493,0,0.0247,0,0,0.0247,0.0493,0.0568,0.0522,0.0659,0.0578,0.0767,0.063,0.072,0.0692,0.0732,0.0607,0.0649,0.0539,0.0538,0.0469,0.0608,0.0476
0.5167,0.6459,0.2907,0.3876,0.2584,0.3876,0.2584,0.2584,0.6459,0.2584,0.1292,0.0323,0.0323,0.0646,0.0323,0.0646,0.0323,0.1292,0,0,0,0.1615,0,0.0646,0.0323,0.0646,0.0646,0,0.1292,0.1292,0.0646,0.0323,0.0646,0,0,0,0,0.0646,0.0323,0,0.0646,0.1292,0,0.0646,0,0,0,0,0.0646,0.0646,0.0969,0.0646,0,0.0323,0,0.0323,0,0,0.0323,0,0.0323,0.0646,0.0323,0.0646,0.0646,0.0323,0.0323,0,0.0646,0,0,0.0323,0.0323,0,0,0.0646,0,0,0.1292,0,0.0646,0,0.0646,0,0.0646,0,0.0323,0,0,0.0323,0.0646,0.0646,0.0323,0.0646,0.0323,0.1292,0.0969,0,0.1292,0.0323,0,0.0646,0.0323,0.0323,0.0323,0,0,0.0323,0.0646,0,0.0418,0.06,0.0571,0.0699,0.0764,0.0668,0.0635,0.063,0.0557,0.0589,0.0699,0.0674,0.059,0.0562,0.0529,0.0491
0.4858,0.4001,0.2858,0.4858,0.2,0.4858,0.2572,0.3143,0.4001,0.2572,0.1143,0,0,0.0857,0.0572,0.0857,0.0286,0.0572,0.0286,0,0.0286,0,0,0.0286,0,0.1143,0.0857,0.0572,0.0572,0.0286,0.1429,0,0.0286,0,0,0,0,0.0286,0.0572,0.0286,0.0572,0.1143,0.0286,0.0572,0,0,0.0572,0.0572,0.0857,0.0286,0.0572,0.0286,0.0286,0,0.0572,0,0,0.0286,0,0,0.0286,0.1143,0.0572,0.0572,0,0.0572,0.0572,0.0286,0.0286,0.0572,0.0286,0.1143,0,0.0572,0,0.0286,0,0,0.0286,0,0,0,0.0857,0.0286,0.0572,0.0572,0,0.0572,0.0286,0,0,0,0,0.1143,0.0286,0.1143,0.0286,0,0,0.1143,0.0286,0.0286,0.0286,0.0572,0,0.0286,0,0,0.0857,0,0.0481,0.0572,0.0692,0.0665,0.057,0.0659,0.0739,0.0691,0.061,0.0619,0.0593,0.0623,0.0586,0.0575,0.0549,0.049
0.349,0.4653,0.2036,0.4944,0.1745,0.4944,0.2617,0.5525,0.4653,0.2617,0.0872,0,0.0582,0.0582,0.0582,0,0.0291,0.0291,0.0291,0,0,0.1163,0,0.0872,0.0582,0.1454,0.0291,0,0,0.0291,0.0582,0.0291,0.0291,0,0,0,0,0.0582,0,0,0.0291,0.1163,0.0291,0.0291,0,0,0,0.1163,0.1454,0.0291,0,0,0,0,0,0,0.0291,0.0582,0.0582,0.0291,0.0291,0.0582,0.0291,0.0582,0,0.0582,0.0291,0.0582,0.0872,0.0872,0,0.0291,0,0.0872,0.0291,0.0291,0.0291,0.0291,0.0291,0,0.0582,0,0.0582,0.0582,0,0.1163,0.0582,0.1745,0,0.0291,0.0291,0.0582,0,0.0582,0,0.1163,0.0582,0,0.1163,0.0291,0.0582,0.0582,0,0.0582,0.0291,0,0,0.0291,0,0.0291,0.0454,0.0632,0.0583,0.065,0.0652,0.0532,0.0538,0.0609,0.0582,0.0688,0.0691,0.0702,0.0644,0.0646,0.0539,0.0567
0.4144,0.4696,0.0552,0.5249,0.3867,0.5249,0.1105,0.2486,0.4696,0.1105,0.1381,0.0276,0.0276,0,0.1105,0.0276,0.0276,0.0276,0,0,0,0.0829,0,0.1657,0,0.1381,0,0.0276,0.0552,0,0.0552,0,0,0,0,0,0,0,0,0,0,0.1381,0,0.1381,0.0276,0,0.0276,0.0276,0.1381,0.0276,0.0276,0.0276,0,0.0552,0.1381,0.0276,0.0276,0.0552,0.0276,0,0.0829,0.0276,0,0.0552,0,0.1381,0.0276,0,0.1657,0.0276,0,0.0276,0,0.0276,0,0.0276,0,0.0276,0,0,0.0552,0.0276,0,0.0276,0.0276,0.0276,0,0.0552,0,0.0276,0.0552,0.1105,0,0.0276,0.0276,0.1105,0,0.0276,0.0829,0.0276,0,0,0.0276,0.0276,0.0276,0.0276,0,0,0,0,0.0338,0.0578,0.0681,0.0752,0.0641,0.0639,0.0551,0.0552,0.0603,0.0582,0.0578,0.0544,0.0589,0.0653,0.0738,0.0703
0.1936,0.4425,0.1383,0.5254,0.2212,0.5254,0.1659,0.3872,0.4425,0.1659,0.0277,0.0277,0,0.0277,0.0277,0,0,0.0553,0,0.0277,0.0553,0.0277,0,0.083,0.0277,0.1383,0.0553,0,0.0553,0,0,0.0277,0.0553,0,0,0,0,0.0553,0,0,0.0277,0.083,0.0277,0.1383,0,0,0,0.0553,0.1659,0.0277,0.0277,0.0553,0,0,0,0,0.0277,0.0553,0.0277,0,0.0277,0.1383,0,0.083,0.0277,0.1383,0,0.0277,0.083,0,0,0.083,0,0,0,0.0553,0.0277,0,0,0,0,0,0.0553,0.0553,0.083,0.1106,0.0553,0.0277,0,0,0.0277,0,0,0.1383,0.0277,0.083,0,0.0277,0.0553,0.083,0,0,0,0,0.0277,0,0,0.0553,0.0553,0.0277,0.0391,0.0554,0.0675,0.0747,0.0722,0.069,0.0533,0.0633,0.0644,0.0572,0.0551,0.051,0.0492,0.0545,0.0696,0.077
0.4395,0.5651,0.0314,0.4081,0.4081,0.4081,0.2512,0.2198,0.5651,0.2512,0.1256,0.0314,0,0,0.1256,0.0314,0,0.0628,0.0628,0,0.0314,0.0314,0,0.0942,0.0942,0.0942,0.1256,0,0.0628,0.0314,0,0,0,0,0,0,0,0.0314,0,0,0,0.0942,0.0314,0.1256,0,0,0.0314,0,0.0942,0.0314,0.0942,0.0628,0,0.0628,0,0,0,0,0.0942,0.0628,0.0314,0.0628,0,0.0314,0.0314,0.1256,0,0.0314,0.0942,0,0.0314,0.0314,0,0,0.0314,0.0314,0.0314,0,0.0314,0.0628,0.0942,0,0,0.0314,0.0314,0,0,0.0628,0,0,0.0314,0.1884,0,0.0628,0.0628,0.0942,0.0628,0,0.0314,0.0314,0,0.0628,0,0,0,0.0314,0,0.0314,0.0942,0.0314,0.0373,0.0467,0.0579,0.0657,0.0676,0.078,0.0697,0.0607,0.0587,0.0572,0.0532,0.0542,0.0615,0.0639,0.0671,0.0691
0.1635,0.3543,0.1363,0.5179,0.2726,0.5179,0.218,0.4088,0.3543,0.218,0.0273,0,0,0.0273,0.0273,0,0.0545,0.0273,0,0,0,0.0273,0,0.0818,0,0.1363,0.0818,0.0273,0,0,0.0545,0,0,0.0273,0,0,0,0.0545,0,0,0.0273,0.0818,0,0.1363,0,0,0,0.0545,0.1363,0.0818,0.0273,0.0273,0.0818,0,0.0273,0.0273,0,0.0818,0,0,0.0273,0.109,0,0,0.0273,0.1363,0.0273,0.0545,0.0818,0.0545,0,0.0545,0,0.0545,0,0.0818,0.0273,0,0,0,0,0,0.0545,0.0818,0.0545,0.0545,0.0273,0.0818,0.0273,0,0,0.0545,0,0.0818,0.0545,0.0818,0,0,0.0273,0.0545,0,0,0,0.0273,0.0818,0,0,0,0.0818,0.0273,0.0411,0.0562,0.0743,0.0675,0.0694,0.0645,0.0602,0.0597,0.056,0.0551,0.0487,0.0609,0.0615,0.0677,0.0635,0.0664
0.3573,0.3848,0.055,0.5497,0.4122,0.5497,0.2473,0.2748,0.3848,0.2473,0.0275,0.0275,0,0,0.0824,0.0824,0.055,0.0275,0.0275,0.0275,0.055,0.0275,0,0.055,0.0275,0.1099,0.055,0.0275,0,0.0275,0.0275,0.0275,0,0,0,0,0,0,0,0,0.0824,0.1649,0,0.0824,0,0,0,0.055,0.1099,0.055,0.0275,0,0,0.055,0.055,0,0.0824,0.055,0.0824,0.055,0.0275,0.0824,0,0.1649,0.0275,0.1099,0.055,0.0275,0.055,0,0,0,0.0275,0,0.055,0.055,0,0.0275,0.0275,0.055,0.0824,0.0275,0,0.055,0.055,0,0,0,0,0.0275,0.0275,0,0.0275,0.0824,0,0.1649,0,0.055,0.0275,0,0,0.0275,0,0.055,0.1099,0,0,0,0.055,0,0.0432,0.0597,0.0669,0.0618,0.0653,0.0641,0.0606,0.053,0.0546,0.0566,0.0624,0.0572,0.0679,0.0704,0.0702,0.0584
0.2163,0.4636,0.0927,0.4327,0.34,0.4327,0.309,0.2472,0.4636,0.309,0,0,0,0.0309,0.0309,0.0618,0,0.0309,0.0618,0,0,0.0927,0.0309,0.0618,0.0927,0.0309,0.0309,0.0618,0.0618,0,0,0.0309,0,0,0,0,0,0,0.0618,0,0.0618,0.1236,0,0.0309,0,0,0,0.0927,0.0309,0.0927,0.0927,0.0309,0,0.0309,0.0618,0,0.0618,0,0.0309,0,0,0.0618,0,0,0.0618,0.0309,0.0927,0,0.0618,0.1236,0,0.0618,0,0.1236,0,0.0927,0,0.0309,0,0,0,0.0309,0,0,0.0309,0.0927,0.0309,0,0.0309,0.0309,0,0,0.0618,0.0618,0.0309,0.1236,0.0309,0,0.0927,0.0618,0.0309,0.0309,0,0.0927,0.0309,0,0.0618,0.0309,0.0309,0,0.0637,0.0655,0.0599,0.0664,0.0513,0.0523,0.0744,0.0566,0.051,0.0598,0.0577,0.0631,0.0564,0.0565,0.0625,0.072
0.1722,0.5454,0.4019,0.4593,0.0574,0.4593,0.0861,0.4593,0.5454,0.0861,0.0574,0,0.0574,0,0,0,0,0.0574,0,0,0.0287,0.1435,0.0861,0.0861,0,0.0861,0.0287,0,0.0574,0.0287,0,0.0287,0.0287,0.0574,0,0.0287,0,0.1435,0.0861,0,0,0.0861,0.0287,0.0574,0.0287,0.0287,0,0.1148,0.1148,0,0,0,0,0.0287,0,0,0,0.0287,0,0,0.0287,0.1435,0,0.0574,0,0.0861,0.0287,0.0287,0.0861,0,0,0.0574,0,0,0,0,0,0,0.0287,0,0.0574,0,0.0574,0.0287,0.0287,0.1722,0,0.0861,0.0287,0,0,0.0574,0.1148,0.1148,0,0.0574,0.0287,0,0.1148,0.0574,0,0.0287,0,0.0287,0,0,0,0,0.0287,0,0.0477,0.0459,0.067,0.0585,0.0634,0.0618,0.0631,0.0576,0.0555,0.0703,0.0636,0.063,0.0615,0.0635,0.0635,0.0654
0.4481,0.5321,0.084,0.4201,0.4761,0.4201,0.084,0.2801,0.5321,0.084,0.112,0,0.028,0.028,0.14,0,0,0.056,0.084,0,0.028,0.084,0,0.056,0.028,0.14,0.028,0.056,0.112,0,0,0.028,0,0.028,0,0,0,0.028,0,0,0.056,0.168,0,0,0,0,0,0,0.196,0,0.084,0.084,0.028,0.056,0.112,0.056,0,0.028,0,0.028,0.028,0.084,0.028,0.056,0.056,0,0.056,0.056,0.028,0.028,0.028,0.028,0,0.028,0,0,0,0,0,0,0.056,0,0,0.028,0.084,0.056,0,0.028,0,0,0.056,0.056,0,0.084,0.056,0.168,0,0,0.084,0.028,0,0,0,0.056,0,0,0,0,0.028,0,0.0455,0.0575,0.063,0.0767,0.0757,0.0709,0.0638,0.0571,0.0452,0.0542,0.0565,0.0606,0.0572,0.0638,0.0601,0.0643
0.2574,0.5149,0.2942,0.4413,0,0.4413,0.3678,0.5517,0.5149,0.3678,0.0368,0.0368,0,0.0368,0,0.0368,0,0.0368,0.0368,0,0,0.0368,0,0.0736,0,0.0368,0.1103,0,0.2207,0.0368,0.0368,0.0368,0.0368,0.0368,0,0,0,0.0736,0.0368,0.0368,0.0368,0.1103,0,0.1103,0,0,0,0.0368,0.0368,0.1103,0,0,0,0,0,0,0,0,0,0,0.0736,0,0.0368,0,0,0.1103,0.1103,0.0368,0.0368,0.0368,0.0368,0.1103,0.0368,0.0368,0,0.1103,0,0,0.0368,0,0,0.0368,0.0736,0.0368,0,0.0368,0.0736,0.2574,0,0.0368,0,0.1471,0.0736,0,0,0.1103,0,0.0736,0,0.1103,0,0,0.0368,0.1103,0,0,0.0736,0.0368,0.1103,0,0.0571,0.051,0.0645,0.0567,0.0621,0.0504,0.0629,0.0564,0.0592,0.0554,0.0617,0.0687,0.0717,0.0515,0.0687,0.0653
0.4158,0.7623,0.1732,0.3465,0.3811,0.3465,0.1386,0.2425,0.7623,0.1386,0.2079,0.0693,0.0693,0.0346,0,0,0,0,0.0346,0,0.0346,0.2079,0,0.0693,0.1386,0.1732,0.0346,0,0.1039,0,0.0346,0.0346,0.0346,0,0,0,0,0,0.0693,0,0,0.0346,0,0.0693,0.0346,0,0,0,0.1732,0.0346,0.0346,0,0.0346,0.0346,0.0693,0.0346,0,0.0693,0.0693,0,0.0346,0.1039,0,0,0.0346,0.0693,0,0,0.0693,0.0346,0,0,0,0.0346,0.0346,0,0,0.0693,0,0,0.0346,0,0.0346,0,0,0.0346,0,0.0693,0,0.0693,0.0346,0.2079,0,0.1039,0.0346,0.0346,0.1039,0.0346,0.2079,0,0,0.1039,0,0,0,0,0,0,0.0346,0,0.0398,0.0603,0.0714,0.0836,0.0682,0.0608,0.064,0.0608,0.0587,0.0603,0.0599,0.0521,0.0488,0.0472,0.0614,0.0682
0.4934,0.5551,0.5242,0.5551,0.0308,0.5551,0.2775,0.2159,0.5551,0.2775,0.0925,0.0308,0.0617,0,0,0.1234,0.0617,0,0.0925,0.0308,0.0308,0.0617,0.0925,0.0925,0,0.0308,0.0925,0,0.0617,0.0925,0.2159,0.0617,0.1234,0,0,0,0,0.0617,0.0308,0,0.0617,0.1234,0.0925,0.0617,0,0.0308,0.0308,0.0308,0.0308,0.0925,0,0,0.0308,0,0,0,0,0,0,0,0.0308,0.1542,0,0.1542,0,0.0617,0,0.0308,0.0925,0.0308,0,0.0308,0.0308,0.0308,0,0.0925,0,0,0.0925,0,0.0308,0.0308,0,0.0617,0.0308,0.0308,0,0.0308,0,0,0.0308,0,0.0308,0.1542,0,0.1542,0.0617,0.0308,0.0617,0.0308,0,0.0617,0.0617,0,0,0.0308,0.0308,0,0.0925,0,0.0475,0.0716,0.0752,0.0653,0.0569,0.0546,0.0508,0.0525,0.0577,0.0662,0.068,0.0624,0.0584,0.0603,0.061,0.0608
0.1535,0.9591,0.3836,0.3836,0.2685,0.3836,0.1918,0.4987,0.9591,0.1918,0.0384,0,0.0384,0,0,0,0,0.0384,0,0,0,0.2302,0.1535,0.0384,0.0767,0.1151,0.0767,0.0767,0.1151,0.0767,0,0.1151,0.0384,0,0,0.0384,0,0.0767,0.1151,0,0.0384,0.1535,0,0,0.0384,0,0.0384,0,0.0767,0.0384,0,0.0767,0,0,0.0384,0,0,0.0384,0.1151,0,0,0.1535,0,0.0767,0,0,0,0.1151,0.0384,0,0,0.0384,0,0,0,0.0384,0.0384,0,0.0767,0,0.0384,0.0767,0.0384,0.1151,0.0384,0,0,0.0767,0.1151,0,0.0384,0.0767,0.0767,0.1535,0.0767,0.1535,0.0384,0.0767,0.2302,0.0384,0,0.0384,0,0,0,0.0384,0,0,0.0767,0.0384,0.0608,0.0575,0.0629,0.0674,0.0695,0.0696,0.0582,0.0598,0.0481,0.0542,0.0553,0.0587,0.0553,0.0575,0.0616,0.0652
0.53,0.5005,0.1472,0.4122,0.1178,0.4122,0.1472,0.3239,0.5005,0.1472,0.1767,0.0294,0.0589,0.1178,0.0294,0.0294,0,0.0589,0,0,0,0.1178,0,0.0294,0,0.1178,0.0589,0.0294,0.1178,0.0294,0.0883,0.0294,0,0,0,0,0,0.0294,0,0,0.0883,0.1178,0,0.0294,0,0,0,0.0294,0.1178,0.0294,0,0,0,0.0589,0,0,0,0.0589,0,0,0.0883,0.1178,0,0,0.0294,0.0883,0,0,0.0294,0.0589,0,0,0.0294,0.0589,0,0.0294,0,0,0.0294,0,0.0294,0.0294,0.0589,0,0.0294,0,0.0294,0.0883,0.0294,0.0294,0.0294,0,0,0.1178,0.0294,0.1178,0.0589,0.0294,0.1178,0,0,0.0589,0,0,0,0.0294,0,0,0.0589,0,0.0442,0.05,0.0647,0.0609,0.0656,0.0606,0.0666,0.0651,0.0618,0.0631,0.0635,0.0574,0.064,0.059,0.0675,0.0566
0.3225,0.4984,0.3225,0.4104,0.2345,0.4104,0.2052,0.2932,0.4984,0.2052,0.0586,0.0293,0,0,0.1173,0.0293,0,0,0.0586,0.0293,0.0586,0.0586,0.0293,0.1759,0,0.0879,0.0293,0,0.0586,0,0.0586,0.0293,0.0879,0.0293,0,0,0,0.0879,0.0293,0,0.0293,0.2052,0,0,0.0293,0,0,0.0293,0.0879,0.0293,0.0293,0,0.0586,0,0,0.0586,0,0.0586,0,0.0293,0,0.0879,0,0,0,0,0.0293,0,0.1759,0.1173,0,0,0.0293,0.0879,0.0293,0.0293,0.0293,0,0,0,0.0586,0.0293,0.0586,0,0.0293,0.0293,0,0.0586,0,0,0.0293,0,0.0293,0.0879,0,0.1759,0.0586,0.0586,0.0586,0,0,0.0586,0,0.0293,0.0293,0,0.0586,0,0.0293,0,0.0385,0.0428,0.0548,0.0443,0.0525,0.066,0.0712,0.0652,0.0614,0.0641,0.0745,0.0714,0.0657,0.0634,0.0697,0.0651
0.3547,0.3547,0.0296,0.5024,0.2364,0.5024,0.2069,0.3251,0.3547,0.2069,0.0591,0,0,0.0591,0.1182,0.0296,0.0296,0.0591,0,0,0,0.0591,0,0.0296,0,0.1182,0.0591,0,0.0591,0.0296,0.0296,0,0,0,0,0,0,0,0,0,0.0887,0.1182,0,0.0591,0,0,0,0.0591,0.1182,0.0591,0.0296,0.0296,0,0.0591,0,0.0887,0,0.0296,0,0,0.0296,0.0591,0,0.1773,0.0296,0.0887,0.0296,0,0.0296,0.0296,0,0.0591,0,0.0296,0.0296,0.0591,0,0,0.0296,0,0.1182,0,0,0.0296,0.0296,0,0.0296,0.1182,0,0,0,0,0,0.0296,0.0296,0.1182,0.0296,0.0296,0.0591,0.0591,0,0.0296,0.0296,0.0296,0,0,0.0296,0,0.0591,0.0296,0.0452,0.06,0.0703,0.0805,0.0658,0.0581,0.0582,0.0584,0.0564,0.0559,0.0621,0.0546,0.058,0.0572,0.0644,0.0654
0.3889,0.7779,0.2593,0.5186,0.2593,0.5186,0.1945,0.2917,0.7779,0.1945,0.0648,0.0324,0.0648,0,0.0324,0.0648,0,0.0648,0.0324,0.0324,0.0648,0.1296,0.0648,0.0648,0,0.1621,0.0648,0.0324,0.1945,0,0.0648,0.0972,0,0,0,0.0324,0,0.0324,0,0,0.0324,0.1296,0.0324,0.0972,0,0,0.0324,0,0.1621,0.0324,0.0324,0.0648,0,0.0324,0,0,0.0648,0.0648,0,0,0.0648,0.1621,0,0.0648,0.0324,0.0648,0,0,0.0324,0.0972,0.0324,0.0324,0,0.0972,0,0.0324,0,0,0,0,0.0324,0.0324,0.0324,0,0.0648,0,0,0,0.1296,0,0,0.0648,0.0324,0.1621,0.0972,0.1296,0.0324,0.0648,0.1621,0.0324,0,0.0324,0,0,0.0324,0.0324,0,0.0324,0.0648,0,0.0457,0.0732,0.0753,0.0675,0.0545,0.0498,0.051,0.0649,0.0681,0.0704,0.0633,0.0555,0.0434,0.0497,0.0633,0.0721
0.2823,0.5647,0.0706,0.3529,0.2823,0.3529,0.3882,0.3529,0.5647,0.3882,0.0353,0.0706,0.0353,0.0353,0.0353,0,0,0.0353,0.0353,0,0,0.1059,0,0,0.0353,0.0706,0.1059,0,0.1059,0.1412,0.0353,0,0,0.0353,0,0,0,0,0,0,0.0353,0.0706,0,0.0706,0,0,0,0,0.0706,0.1059,0,0,0,0.0353,0.1412,0.0353,0,0,0.0353,0,0.0706,0.1059,0,0,0.0353,0.0706,0.0706,0,0,0,0,0.0353,0,0,0,0.1059,0.0706,0.0353,0.1412,0,0.0353,0.0706,0,0,0,0,0.0353,0.1765,0,0.0353,0.0353,0,0.0353,0.1059,0.0353,0.0706,0.1059,0.0706,0.0706,0.0353,0,0.1059,0,0.0706,0,0,0,0.0353,0.1059,0.0706,0.0489,0.0642,0.0604,0.0671,0.0621,0.0556,0.0562,0.0547,0.0646,0.0653,0.051,0.0609,0.0672,0.0626,0.0619,0.0621
